variable,type,sex,value,iso3,survey_year,region
registration,statistic,male,0.101991704853961,TZA,2016,dodoma
registration,numerator,male,22.614415,TZA,2016,dodoma
registration,denominator,male,221.727983,TZA,2016,dodoma
registration,statistic,female,0.144483492239046,TZA,2016,dodoma
registration,numerator,female,33.259968,TZA,2016,dodoma
registration,denominator,female,230.199087,TZA,2016,dodoma
registration,statistic,male,0.450663180016089,TZA,2016,arusha
registration,numerator,male,84.49965,TZA,2016,arusha
registration,denominator,male,187.500674,TZA,2016,arusha
registration,statistic,female,0.321530601977981,TZA,2016,arusha
registration,numerator,female,55.575163,TZA,2016,arusha
registration,denominator,female,172.845641,TZA,2016,arusha
registration,statistic,male,0.648342043324881,TZA,2016,kilimanjaro
registration,numerator,male,61.196055,TZA,2016,kilimanjaro
registration,denominator,male,94.388534,TZA,2016,kilimanjaro
registration,statistic,female,0.716565671139034,TZA,2016,kilimanjaro
registration,numerator,female,70.982875,TZA,2016,kilimanjaro
registration,denominator,female,99.059832,TZA,2016,kilimanjaro
registration,statistic,male,0.32023547982812,TZA,2016,tanga
registration,numerator,male,74.556118,TZA,2016,tanga
registration,denominator,male,232.816545,TZA,2016,tanga
registration,statistic,female,0.311372209775207,TZA,2016,tanga
registration,numerator,female,64.752739,TZA,2016,tanga
registration,denominator,female,207.959275,TZA,2016,tanga
registration,statistic,male,0.306998648031617,TZA,2016,morogoro
registration,numerator,male,69.515929,TZA,2016,morogoro
registration,denominator,male,226.437248,TZA,2016,morogoro
registration,statistic,female,0.341134700503796,TZA,2016,morogoro
registration,numerator,female,80.284313,TZA,2016,morogoro
registration,denominator,female,235.344903,TZA,2016,morogoro
registration,statistic,male,0.431869352044468,TZA,2016,pwani
registration,numerator,male,50.360622,TZA,2016,pwani
registration,denominator,male,116.61078,TZA,2016,pwani
registration,statistic,female,0.413064564465727,TZA,2016,pwani
registration,numerator,female,42.062118,TZA,2016,pwani
registration,denominator,female,101.829403,TZA,2016,pwani
registration,statistic,male,0.712701257323438,TZA,2016,dar es salaam
registration,numerator,male,266.604933,TZA,2016,dar es salaam
registration,denominator,male,374.076698,TZA,2016,dar es salaam
registration,statistic,female,0.736287468411698,TZA,2016,dar es salaam
registration,numerator,female,268.345934,TZA,2016,dar es salaam
registration,denominator,female,364.458103,TZA,2016,dar es salaam
registration,statistic,male,0.2080445486084,TZA,2016,lindi
registration,numerator,male,23.537275,TZA,2016,lindi
registration,denominator,male,113.135745,TZA,2016,lindi
registration,statistic,female,0.173035539183907,TZA,2016,lindi
registration,numerator,female,16.074655,TZA,2016,lindi
registration,denominator,female,92.897997,TZA,2016,lindi
registration,statistic,male,0.319177889368096,TZA,2016,mtwara
registration,numerator,male,34.534205,TZA,2016,mtwara
registration,denominator,male,108.19736,TZA,2016,mtwara
registration,statistic,female,0.306070557053822,TZA,2016,mtwara
registration,numerator,female,37.258402,TZA,2016,mtwara
registration,denominator,female,121.731415,TZA,2016,mtwara
registration,statistic,male,0.044267410353254,TZA,2016,ruvuma
registration,numerator,male,5.819824,TZA,2016,ruvuma
registration,denominator,male,131.469719,TZA,2016,ruvuma
registration,statistic,female,0.108890486329204,TZA,2016,ruvuma
registration,numerator,female,14.936296,TZA,2016,ruvuma
registration,denominator,female,137.168053,TZA,2016,ruvuma
registration,statistic,male,0.238027365447063,TZA,2016,iringa
registration,numerator,male,21.061194,TZA,2016,iringa
registration,denominator,male,88.482238,TZA,2016,iringa
registration,statistic,female,0.203384839447065,TZA,2016,iringa
registration,numerator,female,18.251774,TZA,2016,iringa
registration,denominator,female,89.740091,TZA,2016,iringa
registration,statistic,male,0.391247774973668,TZA,2016,mbeya
registration,numerator,male,127.279088,TZA,2016,mbeya
registration,denominator,male,325.315813,TZA,2016,mbeya
registration,statistic,female,0.428207987682101,TZA,2016,mbeya
registration,numerator,female,109.281741,TZA,2016,mbeya
registration,denominator,female,255.207152,TZA,2016,mbeya
registration,statistic,male,0.209158011181504,TZA,2016,singida
registration,numerator,male,37.095898,TZA,2016,singida
registration,denominator,male,177.358246,TZA,2016,singida
registration,statistic,female,0.16898008726177,TZA,2016,singida
registration,numerator,female,31.604987,TZA,2016,singida
registration,denominator,female,187.033795,TZA,2016,singida
registration,statistic,male,0.111041617344381,TZA,2016,tabora
registration,numerator,male,36.004679,TZA,2016,tabora
registration,denominator,male,324.244908,TZA,2016,tabora
registration,statistic,female,0.0746021820484359,TZA,2016,tabora
registration,numerator,female,28.387531,TZA,2016,tabora
registration,denominator,female,380.518776,TZA,2016,tabora
registration,statistic,male,0.0654799469746222,TZA,2016,rukwa
registration,numerator,male,9.138157,TZA,2016,rukwa
registration,denominator,male,139.556573,TZA,2016,rukwa
registration,statistic,female,0.0569152450949891,TZA,2016,rukwa
registration,numerator,female,8.273564,TZA,2016,rukwa
registration,denominator,female,145.366395,TZA,2016,rukwa
registration,statistic,male,0.217088856948727,TZA,2016,kigoma
registration,numerator,male,61.409117,TZA,2016,kigoma
registration,denominator,male,282.875491,TZA,2016,kigoma
registration,statistic,female,0.152421585675927,TZA,2016,kigoma
registration,numerator,female,40.272311,TZA,2016,kigoma
registration,denominator,female,264.216586,TZA,2016,kigoma
registration,statistic,male,0.0845279323700671,TZA,2016,shinyanga
registration,numerator,male,20.294763,TZA,2016,shinyanga
registration,denominator,male,240.095344,TZA,2016,shinyanga
registration,statistic,female,0.0777350490075707,TZA,2016,shinyanga
registration,numerator,female,17.865426,TZA,2016,shinyanga
registration,denominator,female,229.824593,TZA,2016,shinyanga
registration,statistic,male,0.117792613179157,TZA,2016,kagera
registration,numerator,male,32.857317,TZA,2016,kagera
registration,denominator,male,278.942084,TZA,2016,kagera
registration,statistic,female,0.0964393589087709,TZA,2016,kagera
registration,numerator,female,27.753801,TZA,2016,kagera
registration,denominator,female,287.785001,TZA,2016,kagera
registration,statistic,male,0.440895180204494,TZA,2016,mwanza
registration,numerator,male,177.688095,TZA,2016,mwanza
registration,denominator,male,403.016642,TZA,2016,mwanza
registration,statistic,female,0.335149370597543,TZA,2016,mwanza
registration,numerator,female,139.266347,TZA,2016,mwanza
registration,denominator,female,415.535159,TZA,2016,mwanza
registration,statistic,male,0.148340255707987,TZA,2016,mara
registration,numerator,male,35.838919,TZA,2016,mara
registration,denominator,male,241.599415,TZA,2016,mara
registration,statistic,female,0.0860623628393459,TZA,2016,mara
registration,numerator,female,23.474094,TZA,2016,mara
registration,denominator,female,272.756792,TZA,2016,mara
registration,statistic,male,0.191481406290919,TZA,2016,manyara
registration,numerator,male,34.803737,TZA,2016,manyara
registration,denominator,male,181.7604,TZA,2016,manyara
registration,statistic,female,0.149764018002437,TZA,2016,manyara
registration,numerator,female,25.080247,TZA,2016,manyara
registration,denominator,female,167.465105,TZA,2016,manyara
registration,statistic,male,0.187385371710168,TZA,2016,njombe
registration,numerator,male,11.703076,TZA,2016,njombe
registration,denominator,male,62.454587,TZA,2016,njombe
registration,statistic,female,0.164984904984724,TZA,2016,njombe
registration,numerator,female,11.115512,TZA,2016,njombe
registration,denominator,female,67.372903,TZA,2016,njombe
registration,statistic,male,0.0457840932087951,TZA,2016,katavi
registration,numerator,male,2.973634,TZA,2016,katavi
registration,denominator,male,64.949064,TZA,2016,katavi
registration,statistic,female,0.0315433653962227,TZA,2016,katavi
registration,numerator,female,2.263408,TZA,2016,katavi
registration,denominator,female,71.755438,TZA,2016,katavi
registration,statistic,male,0.0357885556690855,TZA,2016,simiyu
registration,numerator,male,9.911145,TZA,2016,simiyu
registration,denominator,male,276.936155,TZA,2016,simiyu
registration,statistic,female,0.0548619817695004,TZA,2016,simiyu
registration,numerator,female,13.878407,TZA,2016,simiyu
registration,denominator,female,252.96948,TZA,2016,simiyu
registration,statistic,male,0.140135446741819,TZA,2016,geita
registration,numerator,male,33.945398,TZA,2016,geita
registration,denominator,male,242.232774,TZA,2016,geita
registration,statistic,female,0.125544771835742,TZA,2016,geita
registration,numerator,female,29.28092,TZA,2016,geita
registration,denominator,female,233.230899,TZA,2016,geita
registration,statistic,male,0.969637298883964,TZA,2016,kaskazini unguja
registration,numerator,male,20.345211,TZA,2016,kaskazini unguja
registration,denominator,male,20.98229,TZA,2016,kaskazini unguja
registration,statistic,female,0.888702481187472,TZA,2016,kaskazini unguja
registration,numerator,female,22.924356,TZA,2016,kaskazini unguja
registration,denominator,female,25.79531,TZA,2016,kaskazini unguja
registration,statistic,male,0.951711094520172,TZA,2016,kusini unguja
registration,numerator,male,13.136197,TZA,2016,kusini unguja
registration,denominator,male,13.802715,TZA,2016,kusini unguja
registration,statistic,female,0.894308700712281,TZA,2016,kusini unguja
registration,numerator,female,13.319062,TZA,2016,kusini unguja
registration,denominator,female,14.893137,TZA,2016,kusini unguja
registration,statistic,male,0.972619133186548,TZA,2016,mjini magharibi
registration,numerator,male,51.718433,TZA,2016,mjini magharibi
registration,denominator,male,53.174394,TZA,2016,mjini magharibi
registration,statistic,female,0.962014910552061,TZA,2016,mjini magharibi
registration,numerator,female,50.749795,TZA,2016,mjini magharibi
registration,denominator,female,52.753647,TZA,2016,mjini magharibi
registration,statistic,male,0.86061956867639,TZA,2016,kaskazini pemba
registration,numerator,male,22.27895,TZA,2016,kaskazini pemba
registration,denominator,male,25.887106,TZA,2016,kaskazini pemba
registration,statistic,female,0.865641270823289,TZA,2016,kaskazini pemba
registration,numerator,female,25.014776,TZA,2016,kaskazini pemba
registration,denominator,female,28.897393,TZA,2016,kaskazini pemba
registration,statistic,male,0.841715083426202,TZA,2016,kusini pemba
registration,numerator,male,18.850615,TZA,2016,kusini pemba
registration,denominator,male,22.395482,TZA,2016,kusini pemba
registration,statistic,female,0.829319712757432,TZA,2016,kusini pemba
registration,numerator,female,22.400671,TZA,2016,kusini pemba
registration,denominator,female,27.010899,TZA,2016,kusini pemba
mortality,statistic,male,0.0481987441502487,TZA,2016,kusini pemba
mortality,numerator,male,2.21839,TZA,2016,kusini pemba
mortality,denominator,male,46.025888,TZA,2016,kusini pemba
mortality,statistic,female,0.0420178829488754,TZA,2016,kusini pemba
mortality,numerator,female,2.3397235,TZA,2016,kusini pemba
mortality,denominator,female,55.683993,TZA,2016,kusini pemba
stunting,statistic,male,0.320853442679207,TZA,2016,kusini pemba
stunting,numerator,male,6.604754,TZA,2016,kusini pemba
stunting,denominator,male,20.584956,TZA,2016,kusini pemba
stunting,statistic,female,0.186565658192553,TZA,2016,kusini pemba
stunting,numerator,female,4.726032,TZA,2016,kusini pemba
stunting,denominator,female,25.331736,TZA,2016,kusini pemba
education,statistic,male,0.176116979451416,TZA,2016,kusini pemba
education,numerator,male,9.318833,TZA,2016,kusini pemba
education,denominator,male,52.912746,TZA,2016,kusini pemba
education,statistic,female,0.160328123246286,TZA,2016,kusini pemba
education,numerator,female,9.590744,TZA,2016,kusini pemba
education,denominator,female,59.819474,TZA,2016,kusini pemba
registration,statistic,male,,TZA,2017,dodoma
registration,numerator,male,,TZA,2017,dodoma
registration,denominator,male,0,TZA,2017,dodoma
registration,statistic,female,,TZA,2017,dodoma
registration,numerator,female,,TZA,2017,dodoma
registration,denominator,female,0,TZA,2017,dodoma
registration,statistic,male,,TZA,2017,arusha
registration,numerator,male,,TZA,2017,arusha
registration,denominator,male,0,TZA,2017,arusha
registration,statistic,female,,TZA,2017,arusha
registration,numerator,female,,TZA,2017,arusha
registration,denominator,female,0,TZA,2017,arusha
registration,statistic,male,,TZA,2017,kilimanjaro
registration,numerator,male,,TZA,2017,kilimanjaro
registration,denominator,male,0,TZA,2017,kilimanjaro
registration,statistic,female,,TZA,2017,kilimanjaro
registration,numerator,female,,TZA,2017,kilimanjaro
registration,denominator,female,0,TZA,2017,kilimanjaro
registration,statistic,male,,TZA,2017,tanga
registration,numerator,male,,TZA,2017,tanga
registration,denominator,male,0,TZA,2017,tanga
registration,statistic,female,,TZA,2017,tanga
registration,numerator,female,,TZA,2017,tanga
registration,denominator,female,0,TZA,2017,tanga
registration,statistic,male,,TZA,2017,morogoro
registration,numerator,male,,TZA,2017,morogoro
registration,denominator,male,0,TZA,2017,morogoro
registration,statistic,female,,TZA,2017,morogoro
registration,numerator,female,,TZA,2017,morogoro
registration,denominator,female,0,TZA,2017,morogoro
registration,statistic,male,,TZA,2017,pwani
registration,numerator,male,,TZA,2017,pwani
registration,denominator,male,0,TZA,2017,pwani
registration,statistic,female,,TZA,2017,pwani
registration,numerator,female,,TZA,2017,pwani
registration,denominator,female,0,TZA,2017,pwani
registration,statistic,male,,TZA,2017,dar es salaam
registration,numerator,male,,TZA,2017,dar es salaam
registration,denominator,male,0,TZA,2017,dar es salaam
registration,statistic,female,,TZA,2017,dar es salaam
registration,numerator,female,,TZA,2017,dar es salaam
registration,denominator,female,0,TZA,2017,dar es salaam
registration,statistic,male,,TZA,2017,lindi
registration,numerator,male,,TZA,2017,lindi
registration,denominator,male,0,TZA,2017,lindi
registration,statistic,female,,TZA,2017,lindi
registration,numerator,female,,TZA,2017,lindi
registration,denominator,female,0,TZA,2017,lindi
registration,statistic,male,,TZA,2017,mtwara
registration,numerator,male,,TZA,2017,mtwara
registration,denominator,male,0,TZA,2017,mtwara
registration,statistic,female,,TZA,2017,mtwara
registration,numerator,female,,TZA,2017,mtwara
registration,denominator,female,0,TZA,2017,mtwara
registration,statistic,male,,TZA,2017,ruvuma
registration,numerator,male,,TZA,2017,ruvuma
registration,denominator,male,0,TZA,2017,ruvuma
registration,statistic,female,,TZA,2017,ruvuma
registration,numerator,female,,TZA,2017,ruvuma
registration,denominator,female,0,TZA,2017,ruvuma
registration,statistic,male,,TZA,2017,iringa
registration,numerator,male,,TZA,2017,iringa
registration,denominator,male,0,TZA,2017,iringa
registration,statistic,female,,TZA,2017,iringa
registration,numerator,female,,TZA,2017,iringa
registration,denominator,female,0,TZA,2017,iringa
registration,statistic,male,,TZA,2017,mbeya
registration,numerator,male,,TZA,2017,mbeya
registration,denominator,male,0,TZA,2017,mbeya
registration,statistic,female,,TZA,2017,mbeya
registration,numerator,female,,TZA,2017,mbeya
registration,denominator,female,0,TZA,2017,mbeya
registration,statistic,male,,TZA,2017,songwe
registration,numerator,male,,TZA,2017,songwe
registration,denominator,male,0,TZA,2017,songwe
registration,statistic,female,,TZA,2017,songwe
registration,numerator,female,,TZA,2017,songwe
registration,denominator,female,0,TZA,2017,songwe
registration,statistic,male,,TZA,2017,singida
registration,numerator,male,,TZA,2017,singida
registration,denominator,male,0,TZA,2017,singida
registration,statistic,female,,TZA,2017,singida
registration,numerator,female,,TZA,2017,singida
registration,denominator,female,0,TZA,2017,singida
registration,statistic,male,,TZA,2017,tabora
registration,numerator,male,,TZA,2017,tabora
registration,denominator,male,0,TZA,2017,tabora
registration,statistic,female,,TZA,2017,tabora
registration,numerator,female,,TZA,2017,tabora
registration,denominator,female,0,TZA,2017,tabora
registration,statistic,male,,TZA,2017,rukwa
registration,numerator,male,,TZA,2017,rukwa
registration,denominator,male,0,TZA,2017,rukwa
registration,statistic,female,,TZA,2017,rukwa
registration,numerator,female,,TZA,2017,rukwa
registration,denominator,female,0,TZA,2017,rukwa
registration,statistic,male,,TZA,2017,kigoma
registration,numerator,male,,TZA,2017,kigoma
registration,denominator,male,0,TZA,2017,kigoma
registration,statistic,female,,TZA,2017,kigoma
registration,numerator,female,,TZA,2017,kigoma
registration,denominator,female,0,TZA,2017,kigoma
registration,statistic,male,,TZA,2017,shinyanga
registration,numerator,male,,TZA,2017,shinyanga
registration,denominator,male,0,TZA,2017,shinyanga
registration,statistic,female,,TZA,2017,shinyanga
registration,numerator,female,,TZA,2017,shinyanga
registration,denominator,female,0,TZA,2017,shinyanga
registration,statistic,male,,TZA,2017,kagera
registration,numerator,male,,TZA,2017,kagera
registration,denominator,male,0,TZA,2017,kagera
registration,statistic,female,,TZA,2017,kagera
registration,numerator,female,,TZA,2017,kagera
registration,denominator,female,0,TZA,2017,kagera
registration,statistic,male,,TZA,2017,mwanza
registration,numerator,male,,TZA,2017,mwanza
registration,denominator,male,0,TZA,2017,mwanza
registration,statistic,female,,TZA,2017,mwanza
registration,numerator,female,,TZA,2017,mwanza
registration,denominator,female,0,TZA,2017,mwanza
registration,statistic,male,,TZA,2017,mara
registration,numerator,male,,TZA,2017,mara
registration,denominator,male,0,TZA,2017,mara
registration,statistic,female,,TZA,2017,mara
registration,numerator,female,,TZA,2017,mara
registration,denominator,female,0,TZA,2017,mara
registration,statistic,male,,TZA,2017,manyara
registration,numerator,male,,TZA,2017,manyara
registration,denominator,male,0,TZA,2017,manyara
registration,statistic,female,,TZA,2017,manyara
registration,numerator,female,,TZA,2017,manyara
registration,denominator,female,0,TZA,2017,manyara
registration,statistic,male,,TZA,2017,njombe
registration,numerator,male,,TZA,2017,njombe
registration,denominator,male,0,TZA,2017,njombe
registration,statistic,female,,TZA,2017,njombe
registration,numerator,female,,TZA,2017,njombe
registration,denominator,female,0,TZA,2017,njombe
registration,statistic,male,,TZA,2017,katavi
registration,numerator,male,,TZA,2017,katavi
registration,denominator,male,0,TZA,2017,katavi
registration,statistic,female,,TZA,2017,katavi
registration,numerator,female,,TZA,2017,katavi
registration,denominator,female,0,TZA,2017,katavi
registration,statistic,male,,TZA,2017,simiyu
registration,numerator,male,,TZA,2017,simiyu
registration,denominator,male,0,TZA,2017,simiyu
registration,statistic,female,,TZA,2017,simiyu
registration,numerator,female,,TZA,2017,simiyu
registration,denominator,female,0,TZA,2017,simiyu
registration,statistic,male,,TZA,2017,geita
registration,numerator,male,,TZA,2017,geita
registration,denominator,male,0,TZA,2017,geita
registration,statistic,female,,TZA,2017,geita
registration,numerator,female,,TZA,2017,geita
registration,denominator,female,0,TZA,2017,geita
registration,statistic,male,,TZA,2017,kaskazini unguja
registration,numerator,male,,TZA,2017,kaskazini unguja
registration,denominator,male,0,TZA,2017,kaskazini unguja
registration,statistic,female,,TZA,2017,kaskazini unguja
registration,numerator,female,,TZA,2017,kaskazini unguja
registration,denominator,female,0,TZA,2017,kaskazini unguja
registration,statistic,male,,TZA,2017,kusini unguja
registration,numerator,male,,TZA,2017,kusini unguja
registration,denominator,male,0,TZA,2017,kusini unguja
registration,statistic,female,,TZA,2017,kusini unguja
registration,numerator,female,,TZA,2017,kusini unguja
registration,denominator,female,0,TZA,2017,kusini unguja
registration,statistic,male,,TZA,2017,mjini magharibi
registration,numerator,male,,TZA,2017,mjini magharibi
registration,denominator,male,0,TZA,2017,mjini magharibi
registration,statistic,female,,TZA,2017,mjini magharibi
registration,numerator,female,,TZA,2017,mjini magharibi
registration,denominator,female,0,TZA,2017,mjini magharibi
registration,statistic,male,,TZA,2017,kaskazini pemba
registration,numerator,male,,TZA,2017,kaskazini pemba
registration,denominator,male,0,TZA,2017,kaskazini pemba
registration,statistic,female,,TZA,2017,kaskazini pemba
registration,numerator,female,,TZA,2017,kaskazini pemba
registration,denominator,female,0,TZA,2017,kaskazini pemba
registration,statistic,male,,TZA,2017,kusini pemba
registration,numerator,male,,TZA,2017,kusini pemba
registration,denominator,male,0,TZA,2017,kusini pemba
registration,statistic,female,,TZA,2017,kusini pemba
registration,numerator,female,,TZA,2017,kusini pemba
registration,denominator,female,0,TZA,2017,kusini pemba
mortality,statistic,male,,TZA,2017,kusini pemba
mortality,numerator,male,,TZA,2017,kusini pemba
mortality,denominator,male,,TZA,2017,kusini pemba
mortality,statistic,female,,TZA,2017,kusini pemba
mortality,numerator,female,,TZA,2017,kusini pemba
mortality,denominator,female,,TZA,2017,kusini pemba
stunting,statistic,male,,TZA,2017,kusini pemba
stunting,numerator,male,,TZA,2017,kusini pemba
stunting,denominator,male,0,TZA,2017,kusini pemba
stunting,statistic,female,,TZA,2017,kusini pemba
stunting,numerator,female,,TZA,2017,kusini pemba
stunting,denominator,female,0,TZA,2017,kusini pemba
education,statistic,male,,TZA,2017,kusini pemba
education,numerator,male,,TZA,2017,kusini pemba
education,denominator,male,43.349156,TZA,2017,kusini pemba
education,statistic,female,,TZA,2017,kusini pemba
education,numerator,female,,TZA,2017,kusini pemba
education,denominator,female,46.72961,TZA,2017,kusini pemba
registration,statistic,male,,UGA,1995,northern
registration,numerator,male,,UGA,1995,northern
registration,denominator,male,0,UGA,1995,northern
registration,statistic,female,,UGA,1995,northern
registration,numerator,female,,UGA,1995,northern
registration,denominator,female,0,UGA,1995,northern
registration,statistic,male,,UGA,1995,western
registration,numerator,male,,UGA,1995,western
registration,denominator,male,0,UGA,1995,western
registration,statistic,female,,UGA,1995,western
registration,numerator,female,,UGA,1995,western
registration,denominator,female,0,UGA,1995,western
registration,statistic,male,,UGA,1995,eastern
registration,numerator,male,,UGA,1995,eastern
registration,denominator,male,0,UGA,1995,eastern
registration,statistic,female,,UGA,1995,eastern
registration,numerator,female,,UGA,1995,eastern
registration,denominator,female,0,UGA,1995,eastern
registration,statistic,male,,UGA,1995,central
registration,numerator,male,,UGA,1995,central
registration,denominator,male,0,UGA,1995,central
registration,statistic,female,,UGA,1995,central
registration,numerator,female,,UGA,1995,central
registration,denominator,female,0,UGA,1995,central
mortality,statistic,male,0.139415797301603,UGA,1995,central
mortality,numerator,male,275.8608045,UGA,1995,central
mortality,denominator,male,1978.6911515,UGA,1995,central
mortality,statistic,female,0.113649670891803,UGA,1995,central
mortality,numerator,female,245.2430785,UGA,1995,central
mortality,denominator,female,2157.886394,UGA,1995,central
stunting,statistic,male,0.351643409811218,UGA,1995,central
stunting,numerator,male,200.711132,UGA,1995,central
stunting,denominator,male,570.780303,UGA,1995,central
stunting,statistic,female,0.325269832999249,UGA,1995,central
stunting,numerator,female,212.348826,UGA,1995,central
stunting,denominator,female,652.83898,UGA,1995,central
education,statistic,male,0.212497181291155,UGA,1995,central
education,numerator,male,373.125055,UGA,1995,central
education,denominator,male,1755.905903,UGA,1995,central
education,statistic,female,0.0984330100030041,UGA,1995,central
education,numerator,female,177.774499,UGA,1995,central
education,denominator,female,1806.045543,UGA,1995,central
registration,statistic,male,,UGA,2001,northern
registration,numerator,male,,UGA,2001,northern
registration,denominator,male,0,UGA,2001,northern
registration,statistic,female,,UGA,2001,northern
registration,numerator,female,,UGA,2001,northern
registration,denominator,female,0,UGA,2001,northern
registration,statistic,male,,UGA,2001,western
registration,numerator,male,,UGA,2001,western
registration,denominator,male,0,UGA,2001,western
registration,statistic,female,,UGA,2001,western
registration,numerator,female,,UGA,2001,western
registration,denominator,female,0,UGA,2001,western
registration,statistic,male,,UGA,2001,eastern
registration,numerator,male,,UGA,2001,eastern
registration,denominator,male,0,UGA,2001,eastern
registration,statistic,female,,UGA,2001,eastern
registration,numerator,female,,UGA,2001,eastern
registration,denominator,female,0,UGA,2001,eastern
registration,statistic,male,,UGA,2001,central
registration,numerator,male,,UGA,2001,central
registration,denominator,male,0,UGA,2001,central
registration,statistic,female,,UGA,2001,central
registration,numerator,female,,UGA,2001,central
registration,denominator,female,0,UGA,2001,central
mortality,statistic,male,0.119781161622343,UGA,2001,central
mortality,numerator,male,284.590765,UGA,2001,central
mortality,denominator,male,2375.922567,UGA,2001,central
mortality,statistic,female,0.120331590608184,UGA,2001,central
mortality,numerator,female,282.700712,UGA,2001,central
mortality,denominator,female,2349.3474205,UGA,2001,central
stunting,statistic,male,0.363384813115527,UGA,2001,central
stunting,numerator,male,275.791699,UGA,2001,central
stunting,denominator,male,758.952188,UGA,2001,central
stunting,statistic,female,0.333249017275992,UGA,2001,central
stunting,numerator,female,241.914581,UGA,2001,central
stunting,denominator,female,725.927365,UGA,2001,central
education,statistic,male,0.166198727645576,UGA,2001,central
education,numerator,male,342.829131,UGA,2001,central
education,denominator,male,2062.766279,UGA,2001,central
education,statistic,female,0.0831050231572064,UGA,2001,central
education,numerator,female,186.854329,UGA,2001,central
education,denominator,female,2248.411972,UGA,2001,central
registration,statistic,male,0.113078611500899,UGA,2006,central 1
registration,numerator,male,49.928589,UGA,2006,central 1
registration,denominator,male,441.538752,UGA,2006,central 1
registration,statistic,female,0.0824654736437936,UGA,2006,central 1
registration,numerator,female,32.621421,UGA,2006,central 1
registration,denominator,female,395.576713,UGA,2006,central 1
registration,statistic,male,0.15589588291897,UGA,2006,central 2
registration,numerator,male,61.563962,UGA,2006,central 2
registration,denominator,male,394.904348,UGA,2006,central 2
registration,statistic,female,0.148827593550677,UGA,2006,central 2
registration,numerator,female,58.267669,UGA,2006,central 2
registration,denominator,female,391.511195,UGA,2006,central 2
registration,statistic,male,0.190464148872113,UGA,2006,kampala
registration,numerator,male,39.66646,UGA,2006,kampala
registration,denominator,male,208.262081,UGA,2006,kampala
registration,statistic,female,0.178821129032779,UGA,2006,kampala
registration,numerator,female,33.078088,UGA,2006,kampala
registration,denominator,female,184.978633,UGA,2006,kampala
registration,statistic,male,0.383741085961839,UGA,2006,east central
registration,numerator,male,174.782468,UGA,2006,east central
registration,denominator,male,455.46978,UGA,2006,east central
registration,statistic,female,0.355489878724937,UGA,2006,east central
registration,numerator,female,170.094527,UGA,2006,east central
registration,denominator,female,478.47924,UGA,2006,east central
registration,statistic,male,0.16196087424276,UGA,2006,eastern
registration,numerator,male,104.880206,UGA,2006,eastern
registration,denominator,male,647.565077,UGA,2006,eastern
registration,statistic,female,0.162093560371327,UGA,2006,eastern
registration,numerator,female,108.597296,UGA,2006,eastern
registration,denominator,female,669.966751,UGA,2006,eastern
registration,statistic,male,0.220036204152798,UGA,2006,north
registration,numerator,male,157.372263,UGA,2006,north
registration,denominator,male,715.21077,UGA,2006,north
registration,statistic,female,0.230040112372672,UGA,2006,north
registration,numerator,female,181.119005,UGA,2006,north
registration,denominator,female,787.336622,UGA,2006,north
registration,statistic,male,0.232648687940763,UGA,2006,west nile
registration,numerator,male,51.153617,UGA,2006,west nile
registration,denominator,male,219.874943,UGA,2006,west nile
registration,statistic,female,0.289778074968225,UGA,2006,west nile
registration,numerator,female,69.220487,UGA,2006,west nile
registration,denominator,female,238.874135,UGA,2006,west nile
registration,statistic,male,0.298072596252842,UGA,2006,western
registration,numerator,male,203.465035,UGA,2006,western
registration,denominator,male,682.602284,UGA,2006,western
registration,statistic,female,0.259081826753256,UGA,2006,western
registration,numerator,female,173.869231,UGA,2006,western
registration,denominator,female,671.09775,UGA,2006,western
registration,statistic,male,0.125691263889949,UGA,2006,southwest
registration,numerator,male,63.308872,UGA,2006,southwest
registration,denominator,male,503.685539,UGA,2006,southwest
registration,statistic,female,0.124078000615473,UGA,2006,southwest
registration,numerator,female,68.999728,UGA,2006,southwest
registration,denominator,female,556.099612,UGA,2006,southwest
mortality,statistic,male,0.180084253906112,UGA,2006,southwest
mortality,numerator,male,214.517447,UGA,2006,southwest
mortality,denominator,male,1191.206018,UGA,2006,southwest
mortality,statistic,female,0.125395799200556,UGA,2006,southwest
mortality,numerator,female,147.843625,UGA,2006,southwest
mortality,denominator,female,1179.015772,UGA,2006,southwest
stunting,statistic,male,0.462458576429418,UGA,2006,southwest
stunting,numerator,male,82.600408,UGA,2006,southwest
stunting,denominator,male,178.611474,UGA,2006,southwest
stunting,statistic,female,0.520869984077506,UGA,2006,southwest
stunting,numerator,female,86.739731,UGA,2006,southwest
stunting,denominator,female,166.528565,UGA,2006,southwest
education,statistic,male,0.0886163926797577,UGA,2006,southwest
education,numerator,male,80.523138,UGA,2006,southwest
education,denominator,male,908.670908,UGA,2006,southwest
education,statistic,female,0.0294443819255713,UGA,2006,southwest
education,numerator,female,33.322025,UGA,2006,southwest
education,denominator,female,1131.693818,UGA,2006,southwest
registration,statistic,male,,UGA,2010,central 1
registration,numerator,male,,UGA,2010,central 1
registration,denominator,male,0,UGA,2010,central 1
registration,statistic,female,,UGA,2010,central 1
registration,numerator,female,,UGA,2010,central 1
registration,denominator,female,0,UGA,2010,central 1
registration,statistic,male,,UGA,2010,central 2
registration,numerator,male,,UGA,2010,central 2
registration,denominator,male,0,UGA,2010,central 2
