value,type,filename,urban,ynm,attended,level,numerical,inadequate,urban.inadequate,rural.inadequate
preschool,school,Ukraine_MICS4_Datasets,NAN,NAN,NAN,preschool,NAN,NAN,NAN,NAN
preschool,school,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,preschool,NAN,NAN,NAN,NAN
preschool/kindergarten,school,Turkmenistan_MICS5_Datasets,NAN,NAN,NAN,preschool,NAN,NAN,NAN,NAN
preschool/kindergarten,school,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,preschool,NAN,NAN,NAN,NAN
preschool/kindergarten,school,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,preschool,NAN,NAN,NAN,NAN
preschool/kindergarten,school,Thailand_MICS4_Datasets,NAN,NAN,NAN,preschool,NAN,NAN,NAN,NAN
preschool/kindergarten,school,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,preschool,NAN,NAN,NAN,NAN
primaire,school,Algeria_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primaire,school,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primaire,school,Mauritania_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primaire/base1er degre,school,Tunisia_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primaria,school,Mexico_MICS5_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primaria,school,Costa Rica_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primaria,school,Cuba_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
primaria,school,Uruguay_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primaria (1â°-6â° grado),school,El Salvador_MICS5_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primario completo,school,Argentina_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
primario incompleto,school,Argentina_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
primary,school,Belarus_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Belize_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Bhutan_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Guyana_MICS5_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Swaziland_MICS5_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Jamaica_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Montenegro_MICS5_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Serbia_MICS5_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Somalia MICS 2006 SPSS Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,South Sudan_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Sudan_MICS5_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Thailand_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Ukraine_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary,school,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary gr.1-4,school,Moldova_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary school,school,Suriname_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
"primary school special education (mlk, zmlk, mythyl)",school,Suriname_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary vocational,school,Turkmenistan_MICS5_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
primary(1-4),school,Kazakhstan_MICS5_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
private piped into dwelling,water,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,0,0
private piped into yard,water,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,0,0
professional middle,school,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,secondary,NAN,NAN,NAN,NAN
professional primary,school,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
professional school,school,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,higher,NAN,NAN,NAN,NAN
protected spring,water,Barbados_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Belize_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
protected spring,water,Kazakhstan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
protected spring,water,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
protected spring,water,Jamaica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Turkmenistan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
protected spring,water,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Moldova_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Mongolia_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Montenegro_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Nepal_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,1,0
protected spring,water,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,1,0
protected spring,water,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected spring,water,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Belarus_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Belize_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Bhutan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
protected well,water,Kazakhstan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
protected well,water,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
protected well,water,Turkmenistan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
protected well,water,Jamaica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Moldova_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Mongolia_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Montenegro_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Nepal_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,1,0
protected well,water,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,1,0
protected well,water,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected well,water,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
protected/covered well,water,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
ptu,school,Ukraine_MICS4_Datasets,NAN,NAN,NAN,higher,NAN,NAN,NAN,NAN
public outdoor tap,water,Bhutan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Barbados_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Belarus_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Belize_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
public tap / standpipe,water,Kazakhstan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
public tap / standpipe,water,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
public tap / standpipe,water,Jamaica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Moldova_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Montenegro_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Nepal_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,NAN,1,0
public tap / standpipe,water,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,1,0
public tap / standpipe,water,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap / standpipe,water,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap/standpipe,water,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap/standpipe,water,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public tap/standpipe,water,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
public water kiosk connected with central system,water,Mongolia_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
puits à pompe busé,water,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
puits à pompe non busé,water,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
"puits à pompe, forage",water,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
"puits ã  pompe, forage",water,Algeria_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
"puits ã  pompe, forage",water,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
puits moderne couvert,water,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
puits moderne non couvert,water,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
puits non protã©gã©,water,Algeria_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
puits non protã©gã©,water,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
puits non protege,water,Djibouti MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
puits non protégé,water,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
puits non protégé,water,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
puits ou forage ? pmh,water,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
puits protã©gã©,water,Algeria_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
puits protã©gã©,water,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
puits protege,water,Djibouti MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
puits protégé,water,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
puits protégé,water,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
puits traditionnel couvert,water,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
puits traditionnel non couvert,water,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Belize_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Bhutan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
rainwater collection,water,Swaziland_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
rainwater collection,water,Jamaica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Moldova_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Mongolia_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Montenegro_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Nepal_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,St.Lucia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,State of Palestine_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Syria MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,NAN,1,1
rainwater collection,water,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rainwater collection,water,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
rammed earth,wall,Bhutan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reception,school,Barbados_MICS4_Datasets,NAN,NAN,NAN,primary,NAN,NAN,NAN,NAN
recogen agua de lluvia,water,Costa Rica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
recogen agua de lluvia,water,Dominican Republic_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
recogen agua de lluvia,water,El Salvador_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
recogen agua de lluvia,water,Mexico_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
recogen agua de lluvia,water,Uruguay_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,1
reed,floor,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reed,wall,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reliã©e ã  autre chose,toilets,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
reliã©e ã  des latrines,toilets,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
reliã©e ã  endroit inconnu/pas sã»r/nsp oã¹,toilets,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,1,NAN,NAN
reused wood,wall,Barbados_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Belize_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Bosnia and Herzegovina_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Guyana_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
reused wood,wall,Jamaica_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Kazakhstan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
reused wood,wall,Kosovo under UNSC res. 1244_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Lao People's Democratic Republic_LSIS_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Mongolia_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Montenegro_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Nepal_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Serbia_MICS5_Datasets,NAN,NAN,NAN,,NAN,1,NAN,NAN
reused wood,wall,South Sudan_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Sudan_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Suriname_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Thailand_MICS4_Datasets,NAN,NAN,NAN,,NAN,1,NAN,NAN
reused wood,wall,Trinidad and Tobago MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Vanuatu MICS 2007 SPSS Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood,wall,Viet Nam_MICS5_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
reused wood (fibreboard),wall,Kyrgyzstan MICS5 Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
revoque o estucado,wall,Uruguay_MICS4_Datasets,NAN,NAN,NAN,,FALSE,0,NAN,NAN
"robinet dans la concession, cour ou parcelle",water,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
"robinet dans la concession, cour ou parcelle",water,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,0,0
robinet dans le logement,water,Algeria_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
robinet dans le logement,water,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
robinet dans le logement,water,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,0,0
robinet dans le logement,water,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,0,0
robinet dans le logement,water,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,0,0
"robinet dans quartier, cour ou parcelle",water,Algeria_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
"robinet dans quartier, cour ou parcelle",water,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
"robinet dans quartier, cour ou parcelle",water,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
robinet du voisin,water,Algeria_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
robinet du voisin,water,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
robinet du voisin,water,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
robinet du voisin,water,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
robinet du voisin,water,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
robinet public / borne fontaine,water,Algeria_MICS4_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
robinet public / borne fontaine,water,Cameroon_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
robinet public / borne fontaine,water,Central African Republic_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
robinet public / borne fontaine,water,Mauritania_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
robinet public / borne fontaine,water,Tunisia_MICS4_Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
robinet public/borne fontaine,water,Djibouti MICS 2006 SPSS Datasets,NAN,NAN,NAN,,FALSE,NAN,1,0
rudimentary floor,floor,Ukraine_MICS4_Datasets,NAN,NAN,NAN,,FALSE,1,NAN,NAN
rudimentary floor : wood planks,floor,Kazakhstan_MICS5_Datasets,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
rural,urban.rural,Algeria_MICS4_Datasets,0,NAN,NAN,,NAN,NAN,NAN,NAN
rural,urban.rural,Barbados_MICS4_Datasets,0,NAN,NAN,,NAN,NAN,NAN,NAN
rural,urban.rural,Belarus_MICS4_Datasets,0,NAN,NAN,,NAN,NAN,NAN,NAN
rural,urban.rural,Belize_MICS4_Datasets,0,NAN,NAN,,NAN,NAN,NAN,NAN
rural,urban.rural,Bhutan_MICS4_Datasets,0,NAN,NAN,,NAN,NAN,NAN,NAN
rural,urban.rural,Bosnia and Herzegovina_MICS4_Datasets,0,NAN,NAN,,NAN,NAN,NAN,NAN
rural,urban.rural,Costa Rica_MICS4_Datasets,0,NAN,NAN,,NAN,NAN,NAN,NAN
rural,urban.rural,Djibouti MICS 2006 SPSS Datasets,0,NAN,NAN,,NAN,NAN,NAN,NAN
rural,urban.rural,Cameroon_MICS5_Datasets,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN
rural,urban.rural,Central African Republic_MICS4_Datasets,0,NAN,NAN,,NAN,NAN,NAN,NAN
rural,urban.rural,Dominican Republic_MICS5_Datasets,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN
rural,urban.rural,El Salvador_MICS5_Datasets,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN
rural,urban.rural,Guinea Bissau_MICS5_Datasets,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN
rural,urban.rural,Guyana_MICS5_Datasets,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN
rural,urban.rural,Kazakhstan_MICS5_Datasets,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN
rural,urban.rural,Mexico_MICS5_Datasets,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN
rural,urban.rural,Swaziland_MICS5_Datasets,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN
rural,urban.rural,Turkmenistan_MICS5_Datasets,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN
rural,urban.rural,Jamaica_MICS4_Datasets,0,NAN,NAN,,NAN,NAN,NAN,NAN
rural,urban.rural,Kosovo under UNSC res. 1244_MICS5_Datasets,0,NAN,NAN,,NAN,NAN,NAN,NAN
rural,urban.rural,Kyrgyzstan MICS5 Datasets,0,NAN,NAN,,NAN,NAN,NAN,NAN
rural,urban.rural,"Macedonia, The former Yugoslav Republic of_MICS4_Datasets",0,NAN,NAN,,NAN,NAN,NAN,NAN
